rating_id,rater_id,ratee_id,overall_rate
33300298,554051,11101732,0
33300299,553508,11101824,4
33300300,552562,11101024,2
33300301,555152,11100492,5
33300302,554700,11100749,0
33300303,555472,11100144,5
33300304,552490,11100159,2
33300305,553451,11100226,5
33300306,554932,11100272,0
33300307,554992,11100914,2
33300308,553845,11101389,3
33300309,554747,11100368,0
33300310,554982,11101000,4
33300311,551445,11101355,1
33300312,551285,11100888,2
33300313,553482,11100851,1
33300314,553275,11101291,0
33300315,552879,11100178,0
33300316,554571,11100617,4
33300317,551036,11101451,3
33300318,554198,11100994,0
33300319,554165,11100838,1
33300320,555751,11101620,4
33300321,553274,11101103,2
33300322,555433,11100215,1
33300323,555517,11100597,2
33300324,553242,11101525,4
33300325,551745,11100256,4
33300326,553360,11101565,1
33300327,551229,11100460,4
33300328,552595,11101524,2
33300329,552544,11101383,5
33300330,554894,11100844,1
33300331,554312,11101138,3
33300332,555778,11101854,2
33300333,553950,11100293,0
33300334,553245,11101510,5
33300335,552306,11100676,4
33300336,555162,11101743,0
33300337,554555,11101444,5
33300338,551098,11101166,3
33300339,553473,11101176,0
33300340,554152,11101957,5
33300341,552804,11100937,4
33300342,553831,11101250,3
33300343,551414,11101048,0
33300344,553331,11100564,4
33300345,553165,11100344,5
33300346,551364,11100336,4
33300347,555132,11101207,2
33300348,555274,11101443,2
33300349,552170,11101442,4
33300350,551566,11100140,1
33300351,553866,11100814,3
33300352,551751,11100521,0
33300353,552290,11101252,4
33300354,555326,11101149,2
33300355,552400,11100669,3
33300356,552973,11101796,0
33300357,551817,11100373,4
33300358,553344,11100938,3
33300359,551348,11100357,1
33300360,555413,11101540,0
33300361,554749,11101448,5
33300362,555596,11101607,0
33300363,553554,11101917,3
33300364,553192,11100554,2
33300365,554250,11101049,2
33300366,551410,11101293,2
33300367,554542,11101792,0
33300368,552346,11100410,1
33300369,554071,11100345,2
33300370,553482,11100283,1
33300371,553568,11100971,4
33300372,554045,11100878,5
33300373,555461,11101153,2
33300374,554419,11101764,2
33300375,552659,11100391,0
33300376,551770,11101915,4
33300377,554798,11101577,4
33300378,553090,11101645,1
33300379,552480,11101160,0
33300380,552094,11100579,3
33300381,554706,11100086,0
33300382,554867,11101862,0
33300383,555314,11100395,2
33300384,555162,11101601,2
33300385,552540,11100401,3
33300386,555095,11100736,0
33300387,551170,11100249,2
33300388,552003,11100636,2
33300389,552426,11100333,5
33300390,553317,11101173,0
33300391,555180,11101042,2
33300392,553691,11100678,0
33300393,552858,11100839,3
33300394,553958,11101228,1
33300395,552193,11101566,5
33300396,552574,11100794,2
33300397,553448,11101055,1
33300398,551198,11100292,4
33300399,552317,11101574,2
33300400,551853,11100732,0
33300401,554876,11100298,3
33300402,553413,11100518,5
33300403,552024,11101243,3
33300404,551406,11101929,3
33300405,554588,11100414,4
33300406,555710,11101142,3
33300407,553858,11101425,5
33300408,553988,11101958,0
33300409,555607,11100490,5
33300410,555820,11100605,0
33300411,552399,11100888,0
33300412,552160,11101755,0
33300413,554708,11100182,4
33300414,555259,11101512,2
33300415,551320,11101777,2
33300416,553246,11101858,3
33300417,555765,11101960,3
33300418,554576,11100532,0
33300419,552568,11101562,1
33300420,551920,11101167,0
33300421,552796,11101185,4
33300422,555556,11100856,1
33300423,554037,11100710,2
33300424,555654,11100835,3
33300425,554902,11100035,5
33300426,552586,11100906,5
33300427,551448,11101071,0
33300428,554279,11101378,2
33300429,555957,11100260,3
33300430,554683,11101087,5
33300431,552068,11101528,5
33300432,551103,11101717,5
33300433,553058,11100678,3
33300434,553854,11101818,5
33300435,552261,11100768,1
33300436,554394,11100491,2
33300437,553184,11100760,5
33300438,554300,11100247,2
33300439,554407,11101291,2
33300440,554586,11100607,3
33300441,553919,11100925,2
33300442,555202,11101277,4
33300443,552386,11101779,2
33300444,555652,11101347,4
33300445,554559,11101085,3
33300446,555540,11100513,1
33300447,553953,11101244,5
33300448,554079,11101129,2
33300449,552467,11101893,5
33300450,555617,11101625,5
33300451,551332,11100149,0
33300452,555546,11101762,4
33300453,552220,11100477,5
33300454,551684,11100510,0
33300455,553949,11100944,4
33300456,551150,11101799,4
33300457,551492,11100717,5
33300458,554644,11101342,4
33300459,551209,11101651,4
33300460,555257,11100837,5
33300461,553546,11101843,4
33300462,554041,11100139,4
33300463,552698,11100010,2
33300464,552007,11100987,0
33300465,552005,11101045,3
33300466,552323,11101737,1
33300467,553229,11101702,5
33300468,553091,11100638,1
33300469,555650,11101699,2
33300470,555773,11100525,0
33300471,553546,11100548,5
33300472,553457,11101113,0
33300473,552202,11101632,3
33300474,553217,11101888,5
33300475,553765,11101652,1
33300476,551483,11101909,4
33300477,551181,11100398,2
33300478,552835,11101312,5
33300479,555220,11101878,2
33300480,551524,11101574,2
33300481,552212,11100972,2
33300482,553340,11100643,0
33300483,552032,11100913,4
33300484,552586,11101793,4
33300485,551500,11100572,1
33300486,552380,11100236,5
33300487,551360,11100196,5
33300488,553966,11101947,2
33300489,552172,11100782,2
33300490,555349,11101881,1
33300491,552395,11101066,2
33300492,554154,11101763,4
33300493,554013,11101057,1
33300494,551870,11101511,4
33300495,555127,11100229,1
33300496,552089,11100748,4
33300497,555410,11101033,2
33300498,551007,11100075,4
33300499,555295,11100903,3
33300500,551112,11100021,1
33300501,554621,11101574,0
33300502,552059,11100180,1
33300503,555492,11101364,1
33300504,555735,11100945,3
33300505,552603,11101544,2
33300506,555894,11100487,4
33300507,553786,11100663,4
33300508,551627,11101580,5
33300509,555650,11101990,4
33300510,555968,11101110,2
33300511,555652,11100696,5
33300512,551695,11100589,2
33300513,555094,11101827,5
33300514,554470,11101905,2
33300515,555010,11101561,2
33300516,552329,11101722,1
33300517,552850,11101606,5
33300518,552263,11100563,2
33300519,555757,11101565,1
33300520,551764,11100391,1
33300521,553801,11101594,3
33300522,554897,11100898,2
33300523,551019,11100523,2
33300524,555305,11101358,2
33300525,554032,11100975,2
33300526,554721,11101844,2
33300527,554886,11100710,3
33300528,555547,11100890,0
33300529,551232,11100983,4
33300530,554432,11101402,5
33300531,555888,11101296,5
33300532,552700,11101096,4
33300533,551637,11101546,0
33300534,551015,11101086,1
33300535,551344,11100161,5
33300536,554258,11101294,1
33300537,553594,11100282,0
33300538,552084,11100076,3
33300539,552399,11100908,1
33300540,553992,11101957,3
33300541,554781,11100051,5
33300542,554809,11101074,0
33300543,555786,11100618,1
33300544,554211,11101116,5
33300545,554563,11100530,3
33300546,555643,11101839,2
33300547,554328,11100793,1
33300548,553264,11100122,4
33300549,551633,11100074,4
33300550,551074,11100566,4
33300551,553516,11101609,2
33300552,551379,11101448,4
33300553,552925,11100818,0
33300554,553335,11100398,2
33300555,551861,11100856,2
33300556,555854,11100604,2
33300557,555058,11101434,4
33300558,551609,11100421,1
33300559,555372,11100608,3
33300560,551070,11100735,2
33300561,551069,11101954,1
33300562,552441,11101329,3
33300563,555756,11101161,0
33300564,552697,11100011,3
33300565,552919,11100258,0
33300566,555668,11100517,1
33300567,553755,11100994,4
33300568,551571,11101015,1
33300569,551464,11100680,1
33300570,553401,11101169,2
33300571,552409,11100703,1
33300572,553526,11101894,0
33300573,555072,11101731,5
33300574,554916,11101615,5
33300575,551971,11100795,5
33300576,551142,11100639,2
33300577,551440,11101710,4
33300578,554204,11101453,3
33300579,555596,11101345,3
33300580,555236,11101987,4
33300581,554034,11101768,5
33300582,554515,11101241,3
33300583,555104,11100018,0
33300584,555838,11101628,3
33300585,554173,11101199,4
33300586,551237,11100711,4
33300587,551766,11101977,0
33300588,552763,11100314,5
33300589,552044,11100377,1
33300590,554674,11101340,2
33300591,554431,11100231,5
33300592,551286,11101093,0
33300593,551126,11100928,5
33300594,553007,11100490,1
33300595,554038,11100920,3
33300596,553948,11100259,1
33300597,553333,11100778,4
33300598,554606,11101056,3
33300599,551813,11101231,5
33300600,551665,11100161,3
33300601,552907,11100890,4
33300602,551066,11100059,1
33300603,553286,11101054,0
33300604,555284,11100252,2
33300605,554510,11100648,4
33300606,551452,11100942,3
33300607,555194,11101756,4
33300608,555681,11101611,4
33300609,554416,11101491,1
33300610,554927,11100662,2
33300611,554210,11100658,2
33300612,554636,11100597,5
33300613,552610,11101891,5
33300614,554852,11100726,2
33300615,551280,11101244,4
33300616,553224,11100429,4
33300617,551693,11100183,5
33300618,552421,11101071,5
33300619,552112,11101214,5
33300620,551611,11101858,5
33300621,551464,11100222,1
33300622,552781,11100711,5
33300623,552600,11101888,4
33300624,555664,11100658,0
33300625,553728,11101011,0
33300626,554757,11100486,1
33300627,551847,11101649,0
33300628,552004,11101723,1
33300629,553738,11101705,0
33300630,555066,11100850,2
33300631,553882,11100378,1
33300632,555467,11100036,1
33300633,553272,11101565,1
33300634,553219,11101357,3
33300635,553922,11101583,1
33300636,554509,11101336,4
33300637,553739,11101909,4
33300638,551778,11100716,1
33300639,554653,11101528,1
33300640,553906,11101508,5
33300641,554027,11100455,0
33300642,552853,11100149,3
33300643,553572,11100448,0
33300644,552559,11100598,5
33300645,553810,11100735,5
33300646,552441,11100398,1
33300647,554213,11101059,1
33300648,553157,11101402,2
33300649,552126,11100071,3
33300650,553934,11101351,3
33300651,552156,11101360,5
33300652,553454,11100822,4
33300653,555911,11100031,4
33300654,553128,11100615,0
33300655,551268,11101061,4
33300656,552516,11101227,5
33300657,552699,11100006,5
33300658,553303,11100615,5
33300659,551606,11100924,5
33300660,554326,11101797,5
33300661,551581,11100887,4
33300662,554035,11100936,3
33300663,552681,11100593,5
33300664,552193,11101304,5
33300665,555583,11101221,5
33300666,553353,11101756,2
33300667,553072,11100060,0
33300668,553539,11100262,5
33300669,554851,11101133,5
33300670,554104,11100622,5
33300671,551610,11100089,5
33300672,552538,11100948,1
33300673,553586,11100016,1
33300674,553061,11101351,5
33300675,555877,11101498,2
33300676,554184,11100419,4
33300677,555606,11101828,5
33300678,551578,11101786,0
33300679,554041,11100154,2
33300680,555000,11100426,5
33300681,551616,11101085,3
33300682,553380,11100660,5
33300683,554361,11100295,1
33300684,552266,11100722,1
33300685,551278,11100779,1
33300686,552265,11101466,2
33300687,551200,11100815,4
33300688,552159,11100636,2
33300689,554625,11101207,4
33300690,554540,11100868,4
33300691,554932,11100697,3
33300692,552943,11101659,1
33300693,555524,11101351,5
33300694,555160,11101607,1
33300695,553862,11101885,5
33300696,555921,11100942,4
33300697,551327,11101084,4
33300698,555441,11101534,1
33300699,554209,11100297,1
33300700,554017,11101997,3
33300701,554486,11100933,1
33300702,553436,11101696,0
33300703,554743,11101511,3
33300704,552803,11101838,5
33300705,553731,11100883,5
33300706,552579,11100849,4
33300707,555521,11100731,0
33300708,553192,11100521,1
33300709,552585,11100715,0
33300710,551380,11101573,5
33300711,555709,11100599,5
33300712,555437,11101846,4
33300713,551912,11101901,4
33300714,554543,11101390,3
33300715,553332,11100706,0
33300716,552572,11100069,4
33300717,553215,11100162,2
33300718,554139,11100440,3
33300719,555545,11101505,3
33300720,554948,11100139,4
33300721,553604,11101728,4
33300722,555656,11100384,4
33300723,554448,11100017,2
33300724,552744,11101454,2
33300725,554516,11101729,4
33300726,554296,11100364,2
33300727,553719,11100265,0
33300728,554000,11101315,1
33300729,555046,11100175,2
33300730,552509,11101317,0
33300731,551005,11100726,1
33300732,553331,11100321,4
33300733,554149,11101092,4
33300734,551477,11101386,2
33300735,551816,11101518,1
33300736,555302,11100989,2
33300737,555425,11101267,3
33300738,555125,11100156,0
33300739,551031,11100529,0
33300740,554614,11100289,4
33300741,554565,11101240,4
33300742,555004,11100068,2
33300743,555268,11100344,2
33300744,555500,11101789,0
33300745,554750,11100138,3
33300746,551338,11101247,3
33300747,551485,11101598,5
33300748,555816,11101209,3
33300749,555066,11101553,0
33300750,554735,11100919,3
33300751,551429,11100585,0
33300752,554644,11100738,3
33300753,554748,11100620,4
33300754,555936,11101868,0
33300755,551863,11101386,4
33300756,551050,11100458,4
33300757,551665,11100453,3
33300758,552341,11101032,1
33300759,551222,11100877,2
33300760,551974,11101752,0
33300761,552103,11100613,1
33300762,554901,11100515,4
33300763,554759,11101816,4
33300764,551377,11100213,3
33300765,555834,11100394,2
33300766,553284,11101913,4
33300767,553326,11101845,3
33300768,555379,11101058,4
33300769,555321,11101341,5
33300770,552625,11100596,1
33300771,551826,11101466,4
33300772,553559,11101870,0
33300773,555093,11100999,2
33300774,555132,11101524,4
33300775,552905,11101148,2
33300776,555694,11100282,3
33300777,551030,11101865,2
33300778,552150,11100671,3
33300779,552939,11101305,5
33300780,554382,11100552,0
33300781,554909,11100843,5
33300782,553569,11100760,4
33300783,552552,11101093,1
33300784,554480,11100135,1
33300785,555068,11101770,1
33300786,554080,11101523,2
33300787,553784,11100794,2
33300788,551886,11100485,3
33300789,552964,11100746,1
33300790,555073,11101953,0
33300791,553124,11101815,0
33300792,554674,11100712,1
33300793,551058,11101595,5
33300794,553404,11100884,1
33300795,553824,11101765,5
33300796,551387,11100477,2
33300797,551176,11101561,4
33300798,551371,11100591,4
33300799,553415,11101255,2
33300800,554785,11101130,1
33300801,555385,11101230,3
33300802,551685,11100331,2
33300803,555000,11101181,4
33300804,553189,11101293,5
33300805,554165,11101218,3
33300806,553725,11100337,2
33300807,555081,11101137,3
33300808,555803,11101288,0
33300809,554866,11101702,4
33300810,552755,11100532,2
33300811,553410,11101390,4
33300812,555596,11100993,5
33300813,555756,11101433,3
33300814,555453,11101118,1
33300815,552842,11101128,5
33300816,553882,11101830,3
33300817,553105,11101448,5
33300818,552467,11101430,3
33300819,553302,11100648,1
33300820,551420,11101596,0
33300821,552043,11100700,3
33300822,553463,11100334,3
33300823,555050,11100082,3
33300824,553554,11101665,5
33300825,555956,11100914,4
33300826,552107,11101463,5
33300827,555808,11100755,2
33300828,554894,11100865,1
33300829,551209,11100084,2
33300830,551416,11101448,3
33300831,553388,11101578,2
33300832,554409,11101902,4
33300833,553093,11101287,4
33300834,551093,11100773,4
33300835,554264,11100023,1
33300836,553775,11100102,5
33300837,552475,11100679,3
33300838,555290,11101856,5
33300839,551957,11101939,0
33300840,553771,11100697,0
33300841,554066,11100546,5
33300842,551612,11100192,3
33300843,551940,11101644,5
33300844,554599,11101819,0
33300845,555736,11101370,0
33300846,552264,11101532,5
33300847,555840,11101137,1
33300848,553731,11100694,1
33300849,554115,11100301,3
33300850,552914,11100903,5
33300851,553369,11101876,3
33300852,553980,11100023,1
33300853,555699,11100565,1
33300854,554520,11100813,5
33300855,552412,11101247,0
33300856,553683,11100603,4
33300857,555358,11100372,4
33300858,555993,11100613,5
33300859,555428,11101293,4
33300860,552701,11101792,2
33300861,555320,11101230,3
33300862,553897,11100062,0
33300863,554778,11101297,3
33300864,551740,11101931,5
33300865,552034,11100222,3
33300866,555811,11100816,5
33300867,553910,11101446,3
33300868,552186,11100334,0
33300869,551829,11100552,4
33300870,553503,11100526,0
33300871,552168,11101933,4
33300872,554322,11100530,4
33300873,555856,11100869,4
33300874,553682,11101562,0
33300875,554815,11101703,0
33300876,555065,11100586,0
33300877,553216,11101436,2
33300878,551269,11100658,4
33300879,555493,11100923,2
33300880,552183,11100613,1
33300881,551803,11100627,4
33300882,553956,11101889,5
33300883,555982,11101804,4
33300884,555806,11100148,0
33300885,552335,11101819,4
33300886,554582,11100846,2
33300887,555846,11100980,5
33300888,554782,11101121,1
33300889,552950,11101077,0
33300890,554995,11100873,1
33300891,555932,11100847,3
33300892,553451,11100908,0
33300893,551554,11100172,2
33300894,553643,11101957,5
33300895,554783,11100123,2
33300896,551954,11101863,1
33300897,555709,11100402,3
33300898,552796,11100964,3
33300899,555603,11100690,4
33300900,555056,11100174,4
33300901,555458,11101506,2
33300902,551854,11100028,2
33300903,554399,11101994,3
33300904,552324,11101985,5
33300905,553229,11101800,5
33300906,552360,11101586,1
33300907,554669,11100021,0
33300908,555377,11100366,2
33300909,551839,11100950,1
33300910,554237,11101511,5
33300911,552734,11101845,4
33300912,551919,11100776,5
33300913,551923,11100327,4
33300914,552790,11100532,4
33300915,555400,11101174,2
33300916,553192,11100837,1
33300917,552575,11101366,4
33300918,552489,11101829,4
33300919,554654,11101185,0
33300920,554617,11101560,2
33300921,551438,11100397,4
33300922,554257,11101616,2
33300923,552367,11100425,4
33300924,552417,11101358,1
33300925,552297,11101319,3
33300926,551211,11100190,1
33300927,551292,11100748,0
33300928,552505,11101127,3
33300929,553224,11101371,5
33300930,554889,11101908,4
33300931,552190,11100110,3
33300932,554190,11101026,5
33300933,553618,11101636,2
33300934,553875,11100045,0
33300935,552206,11101218,1
33300936,552528,11101929,2
33300937,554537,11101101,2
33300938,555711,11100807,0
33300939,551770,11100054,2
33300940,553705,11101727,4
33300941,555190,11101747,3
33300942,553746,11101089,5
33300943,552173,11101185,4
33300944,553472,11101732,1
33300945,551078,11101520,5
33300946,555232,11100251,4
33300947,551350,11100060,0
33300948,553511,11100626,1
33300949,552014,11100616,1
33300950,551183,11101245,0
33300951,555336,11100134,1
33300952,553389,11100304,2
33300953,552768,11100338,3
33300954,553149,11100115,0
33300955,555560,11100580,2
33300956,551193,11101562,5
33300957,553467,11100532,0
33300958,552746,11101450,0
33300959,553900,11100265,1
33300960,555072,11100464,2
33300961,552939,11100930,3
33300962,553217,11100908,3
33300963,553074,11101261,0
33300964,553168,11100896,5
33300965,553744,11101003,2
33300966,555614,11101100,1
33300967,552809,11101967,3
33300968,555475,11101291,5
33300969,552014,11100545,5
33300970,552549,11100735,0
33300971,554413,11100740,5
33300972,552259,11100416,5
33300973,553171,11100508,1
33300974,555752,11101506,4
33300975,555291,11101345,0
33300976,555096,11101228,3
33300977,551414,11100398,4
33300978,554572,11100763,1
33300979,552112,11101302,0
33300980,551013,11101207,3
33300981,555432,11101220,1
33300982,553588,11100836,1
33300983,554742,11101448,3
33300984,553853,11100847,0
33300985,552426,11100440,1
33300986,554713,11101439,5
33300987,554449,11101796,0
33300988,553660,11101695,3
33300989,553295,11100858,2
33300990,552439,11101038,1
33300991,555212,11101470,0
33300992,552756,11100993,3
33300993,554494,11101372,5
33300994,554442,11101185,5
33300995,552499,11101707,1
33300996,554132,11101252,5
33300997,553384,11101961,5
33300998,554218,11100270,4
33300999,554580,11100512,0
33301000,553538,11101723,2
33301001,552697,11100910,3
33301002,555655,11101740,0
33301003,553586,11100236,1
33301004,554828,11101764,4
33301005,555072,11101456,3
33301006,553154,11101083,3
33301007,553290,11101685,0
33301008,552960,11101687,2
33301009,551673,11100422,0
33301010,554924,11100671,1
33301011,554831,11101181,3
33301012,551294,11101494,2
33301013,555744,11101380,5
33301014,551462,11100372,1
33301015,555969,11100896,0
33301016,555674,11101820,5
33301017,555586,11100022,2
33301018,552485,11100656,2
33301019,555164,11100853,5
33301020,552846,11101443,0
33301021,551403,11100627,4
33301022,554359,11100210,0
33301023,554985,11101920,5
33301024,552714,11100575,4
33301025,555963,11100615,3
33301026,554095,11101703,0
33301027,551423,11101572,2
33301028,552366,11100429,3
33301029,553618,11101255,0
33301030,555985,11101241,0
33301031,552622,11100041,1
33301032,555637,11100532,4
33301033,555613,11100369,4
33301034,552414,11101323,5
33301035,553269,11100493,0
33301036,554012,11101557,0
33301037,553766,11101160,1
33301038,554118,11100518,4
33301039,552443,11100778,4
33301040,554247,11101215,4
33301041,551906,11101792,1
33301042,551035,11101697,1
33301043,553140,11101273,3
33301044,553438,11101616,5
33301045,554654,11100949,1
33301046,553632,11100369,3
33301047,551763,11100533,0
33301048,552779,11100708,4
33301049,552342,11100921,0
33301050,554767,11100460,5
33301051,552350,11100954,0
33301052,554761,11100747,3
33301053,552289,11100616,1
33301054,553661,11100833,1
33301055,552132,11101582,0
33301056,555428,11100568,3
33301057,551489,11101610,3
33301058,552286,11100245,3
33301059,551575,11100074,1
33301060,554424,11101142,3
33301061,553505,11101430,0
33301062,555305,11101023,2
33301063,555074,11100544,0
33301064,551348,11101297,1
33301065,552610,11101059,4
33301066,555570,11100856,4
33301067,554070,11100003,5
33301068,555536,11101837,1
33301069,553796,11100440,0
33301070,554587,11100800,0
33301071,555046,11100011,0
33301072,551678,11101251,0
33301073,553390,11101136,1
